[0.0, 0.0, 0.0, 0.0016, -0.0016, -0.002], 542
[0.0, 0.4935, -1.2388, 0.0001, -0.0001, -0.002], 989
[0.0, 0.4935, -1.2199, 0.0001, -0.0001, -0.002], 60
[0.0, 0.4861, -1.1933, 0.0001, -0.0001, -0.002], 60
[0.0, 0.4751, -1.1933, 0.0001, -0.0001, -0.002], 60
[0.0, 0.4586, -1.157, 0.0001, -0.0001, -0.002], 60
[0.0, 0.4586, -1.11, 0.0001, -0.0016, -0.002], 60
[0.0, 0.4384, -1.0533, 0.0001, -0.0001, -0.002], 60
[0.0, 0.4146, -1.0533, 0.0001, -0.0016, -0.002], 60
[0.0, 0.3885, -0.9895, 0.0001, -0.0001, -0.002], 60
[0.0, 0.3885, -0.9241, 0.0001, -0.0016, -0.002], 60
[0.0, 0.3619, -0.8572, 0.0001, -0.0016, -0.002], 60
[0.0, 0.3339, -0.8572, 0.0001, -0.0016, -0.002], 60
[0.0, 0.3068, -0.7892, 0.0001, -0.0016, -0.002], 60
[0.0, 0.3068, -0.7208, 0.0001, -0.0016, -0.002], 60
[0.0, 0.2798, -0.6539, 0.0001, -0.0016, -0.002], 60
[0.0, 0.2532, -0.6539, 0.0001, -0.0016, -0.002], 60
[0.0, 0.2256, -0.5849, 0.0001, -0.0016, -0.002], 60
[0.0, 0.2256, -0.5175, 0.0001, -0.0016, -0.002], 60
[0.0, 0.1981, -0.4495, 0.0001, -0.0016, -0.002], 60
[0.0, 0.1706, -0.4495, 0.0001, -0.0016, -0.002], 60
[0.0, 0.1431, -0.3816, 0.0001, -0.0016, -0.002], 60
[0.0, 0.1431, -0.3131, 0.0001, -0.0016, 0.0031], 60
[0.0, 0.1156, -0.2462, 0.0001, -0.0016, -0.002], 60
[0.0, 0.0903, -0.2462, 0.0001, -0.0016, -0.002], 60
[0.0, 0.0674, -0.1844, 0.0001, -0.0016, -0.002], 60
[0.0, 0.0674, -0.1313, 0.0001, -0.0016, -0.002], 60
[0.0, 0.0482, -0.0904, 0.0001, -0.0016, -0.002], 60
[0.0, 0.0335, -0.0577, 0.0001, -0.0016, -0.002], 60
[0.0, 0.0216, -0.0577, 0.0001, -0.0016, -0.002], 60
[0.0, 0.0128, -0.0317, 0.0001, -0.0016, -0.002], 60
[0.0, 0.0128, -0.0158, 0.0001, -0.0016, -0.002], 60
[0.0, 0.006, -0.0051, 0.0001, -0.0016, -0.002], 181
[0.0022, 0.0018, 0.0036, -0.0398, -0.0384, -0.002], 301
[0.0043, -0.0064, 0.0169, -0.0751, -0.0645, -0.002], 60
[0.0043, -0.0216, 0.0169, -0.1318, -0.1059, -0.002], 60
[0.0087, -0.0436, 0.0383, -0.1809, -0.1474, -0.002], 60
[0.013, -0.0436, 0.0669, -0.2576, -0.2087, -0.002], 60
[0.0195, -0.0711, 0.1017, -0.3405, -0.2731, -0.002], 60
[0.0195, -0.1036, 0.1017, -0.4033, -0.3284, -0.002], 60
[0.0217, -0.1417, 0.1425, -0.4985, -0.4097, -0.002], 60
[0.0267, -0.1417, 0.188, -0.5629, -0.471, -0.002], 60
[0.0318, -0.183, 0.2355, -0.6518, -0.5493, -0.002], 60
[0.0318, -0.2256, 0.2355, -0.7746, -0.6505, -0.002], 60
[0.0383, -0.2678, 0.284, -0.862, -0.7195, -0.002], 60
[0.0448, -0.2678, 0.3325, -0.9755, -0.8146, -0.002], 60
[0.052, -0.31, 0.3811, -1.0614, -0.8898, -0.002], 60
[0.052, -0.3531, 0.3811, -1.1611, -0.9772, -0.002], 60
[0.0592, -0.3963, 0.4301, -1.2532, -1.0539, -0.002], 60
[0.0657, -0.3963, 0.4781, -1.3529, -1.1337, -0.002], 60
[0.0722, -0.4366, 0.5216, -1.4342, -1.2043, -0.002], 60
[0.0722, -0.4724, 0.5216, -1.5216, -1.284, -0.002], 60
[0.0773, -0.504, 0.5599, -1.6045, -1.3607, -0.002], 60
