[INFO] [1680263171.252708]: Python ROS Wrapper ready
([-0.0043, 0.4916, -1.2449, 0.0001, -0.0001, -0.0071], 761)
([-0.0043, 0.4916, -1.2464, 0.0001, -0.0001, -0.0071], 61)
([-0.0043, 0.4921, -1.2638, 0.0001, -0.0062, -0.0071], 61)
([-0.0043, 0.4921, -1.2822, 0.0001, -0.0124, -0.0071], 60)
([-0.0043, 0.4921, -1.2822, 0.0001, -0.0231, -0.0071], 60)
([-0.0043, 0.4921, -1.2985, 0.0001, -0.0338, -0.0071], 60)
([-0.0043, 0.4921, -1.3144, 0.0001, -0.0522, -0.0071], 61)
([-0.0043, 0.4921, -1.3266, 0.0001, -0.0691, -0.0071], 61)
([-0.0043, 0.4921, -1.3266, 0.0001, -0.0921, -0.0071], 61)
([-0.0043, 0.4921, -1.3276, 0.0001, -0.1274, -0.0071], 75)
([-0.0043, 0.4921, -1.3276, 0.0001, -0.1612, -0.0071], 73)
([-0.0043, 0.4921, -1.3276, 0.0001, -0.1811, -0.0071], 74)
([-0.0043, 0.4921, -1.3276, 0.0001, -0.2118, -0.0071], 73)
([-0.0043, 0.4921, -1.3276, 0.0001, -0.2394, -0.0071], 74)
([-0.0043, 0.4921, -1.3276, 0.0001, -0.2609, -0.0071], 73)
([-0.0043, 0.4921, -1.3276, 0.0001, -0.2701, -0.0071], 74)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2701, -0.0071], 73)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2747, -0.0071], 76)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2731, -0.0071], 77)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2747, -0.0071], 77)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2731, -0.0071], 72)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2716, -0.0071], 61)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2716, -0.0071], 60)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2716, -0.0071], 60)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2716, -0.0071], 61)
([-0.0051, 0.4972, -1.3276, 0.0001, -0.2655, -0.0071], 61)
([-0.0043, 0.4976, -1.3241, 0.0001, -0.2425, -0.0071], 61)
([-0.0036, 0.4981, -1.3164, 0.0001, -0.2026, -0.0071], 61)
([-0.0036, 0.4985, -1.3041, 0.0001, -0.1504, -0.0071], 60)
([-0.0029, 0.4994, -1.2888, 0.0001, -0.0799, -0.0071], 82)
([-0.0007, 0.4994, -1.2638, 0.0001, 0.0091, -0.0071], 177)
([-0.0007, 0.4999, -1.2571, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.4999, -1.2546, 0.0001, 0.0183, -0.002], 60)
([0.0, 0.4999, -1.2546, 0.0001, 0.0183, -0.0225], 60)
([0.0, 0.4999, -1.2531, 0.0001, 0.0183, -0.0071], 60)
([0.0, 0.4999, -1.2546, 0.0001, 0.0183, -0.0071], 61)
([0.0, 0.499, -1.2536, 0.0001, 0.0183, -0.0071], 61)
([0.0, 0.499, -1.2536, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.4972, -1.248, 0.0001, 0.0198, -0.0071], 61)
([-0.0007, 0.4935, -1.2331, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.4857, -1.2096, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.4857, -1.2096, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.4738, -1.1785, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.4573, -1.1361, 0.0001, 0.0183, -0.0071], 60)
([-0.0007, 0.4366, -1.0835, 0.0001, 0.0183, -0.0071], 60)
([-0.0007, 0.4366, -1.0835, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.4118, -1.0217, 0.0001, 0.0183, -0.0071], 60)
([-0.0007, 0.3857, -0.9563, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.3591, -0.8899, 0.0001, 0.0183, -0.0071], 60)
([-0.0007, 0.332, -0.8224, 0.0001, 0.0183, -0.0071], 81)
([-0.0007, 0.305, -0.7545, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.305, -0.7545, 0.0001, 0.0183, -0.0071], 61)
([-0.0007, 0.2779, -0.686, 0.0001, 0.0168, -0.002], 60)
