[INFO] [1680257511.508488]: Python ROS Wrapper ready
([-0.0065, 0.493, -1.2449, 0.0001, -0.0001, -0.0071], 628)
([-0.0058, 0.4935, -1.2556, 0.0001, -0.0001, -0.0071], 61)
([-0.0058, 0.4935, -1.2556, 0.0001, -0.0124, -0.0071], 61)
([-0.0058, 0.4935, -1.2791, 0.0001, -0.0246, -0.002], 61)
([-0.0058, 0.4935, -1.3001, 0.0001, -0.0461, -0.0071], 61)
([-0.0058, 0.4935, -1.3195, 0.0001, -0.0753, -0.0071], 61)
([-0.0058, 0.4935, -1.3195, 0.0001, -0.1029, -0.0071], 61)
([-0.0058, 0.4935, -1.3271, 0.0001, -0.1443, -0.0071], 61)
([-0.0058, 0.4935, -1.3276, 0.0001, -0.1765, -0.0071], 61)
([-0.0058, 0.4935, -1.3276, 0.0001, -0.221, -0.002], 60)
([-0.0058, 0.4935, -1.3276, 0.0001, -0.2593, -0.0071], 61)
([-0.0058, 0.4935, -1.3276, 0.0001, -0.2915, 0.0082], 61)
([-0.0058, 0.4935, -1.3276, 0.0001, -0.3391, -0.002], 61)
([-0.0058, 0.4935, -1.3276, 0.0001, -0.3713, -0.0071], 60)
([-0.0058, 0.4935, -1.3276, 0.0001, -0.4081, -0.0071], 61)
([-0.0058, 0.4935, -1.3276, 0.0001, -0.4327, -0.002], 61)
([-0.0058, 0.4935, -1.3282, 0.0001, -0.4618, -0.0071], 61)
([-0.0058, 0.4935, -1.3282, 0.0001, -0.4833, -0.0071], 61)
([-0.0058, 0.4935, -1.3282, 0.0001, -0.4986, -0.0071], 61)
([-0.0058, 0.4981, -1.3282, 0.0001, -0.5124, -0.0071], 129)
([-0.0079, 0.4981, -1.3282, 0.0001, -0.5124, -0.0071], 60)
([-0.0079, 0.4985, -1.3282, 0.0001, -0.514, -0.002], 60)
([-0.0079, 0.499, -1.3282, 0.0001, -0.5155, -0.0071], 61)
([-0.0079, 0.4985, -1.3282, 0.0001, -0.514, -0.0071], 61)
([-0.0079, 0.4985, -1.3266, 0.0001, -0.514, -0.002], 61)
([-0.0072, 0.4962, -1.3184, 0.0001, -0.514, -0.0071], 60)
([-0.0065, 0.493, -1.3184, 0.0001, -0.5094, -0.0071], 61)
([-0.0065, 0.4866, -1.3011, 0.0001, -0.4986, -0.002], 61)
([-0.0065, 0.477, -1.2766, 0.0001, -0.4879, -0.0071], 61)
([-0.0058, 0.477, -1.2413, 0.0001, -0.471, -0.002], 61)
([-0.0058, 0.4618, -1.1953, 0.0001, -0.4557, -0.0071], 61)
([-0.0058, 0.4435, -1.1953, 0.0001, -0.4357, -0.0071], 60)
([-0.0058, 0.421, -1.1397, 0.0001, -0.4158, -0.0071], 61)
([-0.0051, 0.421, -1.0758, 0.0001, -0.3928, -0.0071], 61)
([-0.0051, 0.3967, -1.0099, 0.0001, -0.3728, -0.0071], 61)
([-0.0043, 0.3719, -1.0099, 0.0001, -0.3514, -0.002], 61)
([-0.0043, 0.3463, -0.944, 0.0001, -0.3299, -0.0071], 61)
([-0.0043, 0.3463, -0.8776, 0.0001, -0.3115, -0.0071], 61)
([-0.0043, 0.321, -0.8112, 0.0001, -0.29, -0.0071], 60)
([-0.0036, 0.2954, -0.8112, 0.0001, -0.2701, -0.002], 60)
([-0.0036, 0.2697, -0.7402, 0.0001, -0.2517, -0.0071], 60)
([-0.0036, 0.2697, -0.6717, 0.0001, -0.2302, -0.0071], 61)
