[-0.0072, 0.4953, -1.2459, 0.0001, -0.0001, -0.0122], 995
[-0.0072, 0.4958, -1.275, 0.0001, -0.0016, -0.0173], 121
[-0.0072, 0.4962, -1.2924, 0.0001, -0.0016, -0.0122], 122
[-0.0072, 0.4962, -1.3093, 0.0001, -0.0016, -0.0173], 61
[-0.0072, 0.4962, -1.3251, 0.0001, -0.0016, -0.0122], 121
[-0.0072, 0.4962, -1.3276, 0.0001, -0.0124, -0.0122], 182
[-0.0072, 0.4962, -1.3276, 0.0001, -0.0354, -0.0173], 121
[-0.0072, 0.4962, -1.3276, 0.0001, -0.0522, -0.0122], 62
[-0.0072, 0.4962, -1.3276, 0.0001, -0.0753, -0.0173], 61
[-0.0072, 0.4962, -1.3276, 0.0001, -0.0891, -0.0173], 61
[-0.0072, 0.4962, -1.3276, 0.0001, -0.1136, -0.0173], 62
[-0.0072, 0.4962, -1.3276, 0.0001, -0.1397, -0.0173], 61
[-0.0072, 0.4962, -1.3282, 0.0001, -0.1627, -0.0173], 61
[-0.0072, 0.4962, -1.3282, 0.0001, -0.1857, -0.0173], 62
[-0.0072, 0.4962, -1.3282, 0.0001, -0.2041, -0.0173], 62
[-0.0072, 0.4962, -1.3282, 0.0001, -0.2241, -0.0173], 62
[-0.0072, 0.4962, -1.3282, 0.0001, -0.2379, -0.0173], 60
[-0.0072, 0.4962, -1.3276, 0.0001, -0.2517, -0.0173], 61
[-0.0072, 0.4962, -1.3282, 0.0001, -0.2854, -0.0173], 124
[-0.0072, 0.4962, -1.3282, 0.0001, -0.2962, -0.0173], 61
[-0.0072, 0.4962, -1.3282, 0.0001, -0.3084, -0.0173], 62
[-0.0072, 0.4962, -1.3282, 0.0001, -0.3146, 0.0031], 806
[-0.0072, 0.4962, -1.3282, 0.0001, -0.3146, -0.0173], 60
[-0.0072, 0.4962, -1.3282, 0.0001, -0.3146, -0.0071], 10
[-0.0072, 0.4962, -1.3282, 0.0001, -0.3146, -0.0173], 60
[-0.0072, 0.4962, -1.3282, 0.0001, -0.3146, -0.002], 403
[-0.0072, 0.4962, -1.3282, 0.0001, -0.3146, -0.0122], 64
