[0.1033, -0.299, 0.6758, -1.7364, -1.2886, -0.002], 892
[0.1163, -0.299, 0.6784, -1.7272, -1.2733, 0.0031], 60
[0.1163, -0.2981, 0.684, -1.6781, -1.238, 0.0031], 60
[0.1401, -0.2958, 0.6932, -1.6275, -1.2027, 0.0031], 60
[0.1719, -0.2931, 0.6932, -1.5584, -1.149, -0.002], 60
[0.2131, -0.2931, 0.706, -1.4986, -1.1076, -0.002], 60
[0.2131, -0.2903, 0.7223, -1.4173, -1.0447, 0.0031], 60
[0.2629, -0.2866, 0.7412, -1.3498, -0.9926, 0.0031], 60
[0.3199, -0.2825, 0.7632, -1.2378, -0.9067, -0.002], 61
[0.3813, -0.2784, 0.7632, -1.1366, -0.83, 0.0031], 60
[0.4442, -0.2784, 0.7862, -1.0538, -0.7655, -0.002], 60
[0.4442, -0.2747, 0.8092, -0.9418, -0.6858, -0.002], 60
[0.5077, -0.271, 0.8326, -0.8329, -0.6045, -0.002], 60
[0.5727, -0.2665, 0.8326, -0.7516, -0.5401, -0.002], 60
[0.637, -0.2665, 0.8561, -0.6488, -0.4649, 0.0031], 60
[0.637, -0.2628, 0.8802, -0.5644, -0.4005, 0.0031], 60
[0.702, -0.2587, 0.9031, -0.4601, -0.3238, 0.0031], 60
[0.7641, -0.2555, 0.9031, -0.3773, -0.2624, 0.0031], 60
[0.8197, -0.2555, 0.9251, -0.2776, -0.1857, 0.0031], 60
[0.8197, -0.2527, 0.944, -0.1886, -0.1213, 0.0031], 60
[0.8674, -0.25, 0.9604, -0.118, -0.0707, 0.0031], 60
[0.9078, -0.2481, 0.9604, -0.072, -0.04, 0.0031], 60
[0.9403, -0.2481, 0.9741, -0.0245, -0.0078, -0.002], 60
[0.9403, -0.2467, 0.9844, 0.0062, 0.0106, -0.002], 60
[0.9634, -0.2463, 0.9915, 0.0262, 0.026, -0.002], 60
[0.9786, -0.2458, 0.9915, 0.0323, 0.0291, -0.002], 60
[0.988, -0.2399, 0.9961, 0.0461, 0.0398, 0.0031], 301
[0.988, -0.2399, 0.9905, 0.0584, 0.0367, 0.0031], 60
[0.9952, -0.2321, 0.9793, 0.0737, 0.0245, 0.0031], 60
[1.0169, -0.2178, 0.9793, 0.1059, -0.0047, 0.0031], 60
[1.0523, -0.1963, 0.9609, 0.1382, -0.0384, 0.0031], 60
[1.0523, -0.1963, 0.9348, 0.1796, -0.0753, 0.0031], 60
[1.0999, -0.1679, 0.9026, 0.2409, -0.1335, 0.0031], 60
[1.1599, -0.133, 0.9026, 0.2915, -0.178, 0.0031], 60
[1.2328, -0.0913, 0.8613, 0.3713, -0.2455, 0.0031], 60
[1.2328, -0.0913, 0.8132, 0.4373, -0.2992, 0.0031], 60
