[INFO] [1680263429.420872]: Python ROS Wrapper ready
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0082], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4999, -1.25, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.499, -1.2474, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4962, -1.2474, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.493, -1.2367, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4848, -1.2153, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4848, -1.1882, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4733, -1.1499, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4568, -1.1499, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4362, -1.1008, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.4362, -1.0426, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.4118, -0.9782, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.3857, -0.9782, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.3586, -0.9123, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.3586, -0.8454, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.3316, -0.7775, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.3045, -0.7775, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.277, -0.709, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.277, -0.6411, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.2504, -0.5721, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.2229, -0.5721, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.1954, -0.5047, 0.0001, -0.0016, 0.0031], 62)
([0.0, 0.1679, -0.4373, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.1679, -0.3688, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.1403, -0.3019, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.1133, -0.3019, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0876, -0.236, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0876, -0.1747, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.0651, -0.1236, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0468, -0.1236, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0321, -0.0843, 0.0001, -0.0016, 0.0031], 60)
([0.0, 0.0321, -0.0521, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0206, -0.0281, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0124, -0.0281, 0.0001, -0.0016, 0.0031], 60)
([0.0, 0.0083, -0.0138, 0.0001, -0.0001, 0.0082], 60)
([0.0, 0.0083, -0.0077, 0.0001, -0.0016, 0.0031], 60)
([0.0, 0.0064, -0.0077, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0064, -0.0072, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0064, -0.0072, 0.0001, -0.0016, 0.0031], 61)
([0.0, 0.0037, -0.0077, 0.0001, -0.0016, 0.0031], 61)
([0.0065, 0.0037, -0.0066, 0.0001, -0.0093, 0.0031], 61)
([0.0238, 0.0, -0.0051, 0.0001, -0.0216, 0.0031], 61)
([0.0513, -0.0101, -0.0051, 0.0001, -0.04, 0.0031], 61)
([0.0513, -0.028, -0.0015, 0.0001, -0.0599, 0.0031], 61)
([0.0932, -0.028, 0.0026, 0.0001, -0.0829, 0.0031], 61)
([0.1495, -0.0527, 0.0056, 0.0001, -0.1105, 0.0031], 61)
([0.2181, -0.0835, 0.0056, 0.0001, -0.1535, 0.0031], 61)
([0.2181, -0.1202, 0.0087, 0.0001, -0.1857, 0.0031], 61)
([0.2983, -0.1202, 0.0133, -0.0014, -0.2333, 0.0031], 61)
([0.3864, -0.1619, 0.0194, -0.003, -0.2701, 0.0031], 61)
([0.4795, -0.2064, 0.0194, -0.006, -0.3238, 0.0031], 61)
([0.4795, -0.2518, 0.0261, -0.0106, -0.3606, 0.0031], 61)
([0.5742, -0.2518, 0.0322, -0.0198, -0.4112, 0.0031], 61)
([0.6695, -0.2967, 0.0388, -0.0245, -0.448, 0.0031], 61)
([0.7655, -0.3421, 0.045, -0.0321, -0.5078, 0.0031], 61)
([0.8601, -0.3875, 0.045, -0.0367, -0.56, 0.0031], 61)
([0.8601, -0.4307, 0.0516, -0.0383, -0.5953, 0.0031], 61)
([0.9468, -0.4307, 0.0577, -0.0413, -0.6413, 0.0031], 61)
([1.0248, -0.4687, 0.0628, -0.0459, -0.6674, 0.0031], 61)
([1.092, -0.5027, 0.0628, -0.049, -0.695, 0.0031], 61)
([1.092, -0.5306, 0.0674, -0.0521, -0.7195, 0.0031], 61)
([1.1476, -0.5306, 0.0705, -0.0536, -0.7333, 0.0031], 61)
([1.188, -0.5522, 0.0741, -0.0536, -0.7471, 0.0031], 61)
([1.2184, -0.5682, 0.0741, -0.0551, -0.7594, 0.0031], 61)
([1.2184, -0.5788, 0.0756, -0.0567, -0.7655, 0.0031], 60)
([1.2371, -0.5788, 0.0766, -0.0567, -0.7655, 0.0031], 60)
([1.2444, -0.5834, 0.0766, -0.0567, -0.764, 0.0031], 61)
([1.2472, -0.5852, 0.0771, -0.0567, -0.764, 0.0031], 60)
([1.2472, -0.5829, 0.0776, -0.0582, -0.764, 0.0031], 61)
([1.2444, -0.5829, 0.0771, -0.0582, -0.7702, 0.0031], 61)
([1.2407, -0.5829, 0.0802, -0.0597, -0.7702, 0.0031], 61)
([1.2285, -0.5829, 0.0802, -0.0735, -0.7794, 0.0031], 61)
([1.2061, -0.5834, 0.0868, -0.115, -0.7932, 0.0031], 61)
([1.2061, -0.5838, 0.0996, -0.1548, -0.8131, 0.0031], 61)
([1.1707, -0.5838, 0.12, -0.1993, -0.8376, 0.0031], 61)
([1.123, -0.5838, 0.1471, -0.2607, -0.8683, 0.0031], 61)
([1.0624, -0.5843, 0.1471, -0.3082, -0.8929, 0.0031], 60)
([1.0624, -0.5847, 0.1808, -0.3727, -0.9312, 0.0031], 61)
([0.9887, -0.5847, 0.2212, -0.4555, -0.9803, 0.0031], 61)
([0.9042, -0.5857, 0.2661, -0.5184, -1.0125, 0.0031], 60)
([0.8139, -0.5861, 0.2661, -0.6104, -1.0647, 0.0082], 65)
([0.8139, -0.587, 0.3136, -0.704, -1.1199, 0.0031], 61)
([0.7186, -0.587, 0.3622, -0.7776, -1.1552, 0.0031], 60)
