[INFO] [1680183659.156686]: Python ROS Wrapper ready
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 100)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 62)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 62)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 111)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 61)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, -0.002], 60)
([0.0, 0.0, 0.0, 0.0001, -0.0001, 0.0031], 61)
