[INFO] [1680258809.294839]: Python ROS Wrapper ready
([-0.0014, 0.4916, -1.2454, 0.0001, -0.0001, -0.0071], 914)
([-0.0014, 0.4916, -1.2571, 0.0001, -0.0001, -0.0071], 60)
([-0.0014, 0.4916, -1.2571, 0.0001, -0.0093, -0.002], 61)
([-0.0014, 0.4921, -1.2766, 0.0001, -0.017, -0.0071], 61)
([-0.0014, 0.4921, -1.2939, 0.0001, -0.0308, -0.002], 61)
([-0.0014, 0.4921, -1.3103, 0.0001, -0.0492, -0.002], 61)
([-0.0014, 0.4921, -1.3103, 0.0001, -0.0645, -0.0071], 61)
([-0.0014, 0.4921, -1.3251, 0.0001, -0.0891, -0.0071], 61)
([-0.0014, 0.4921, -1.3276, 0.0001, -0.109, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.1382, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.1658, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.1857, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.2179, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.2409, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.2563, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.2747, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.2885, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.2992, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.3069, -0.0071], 60)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.313, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.3146, -0.0071], 60)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.3146, -0.0071], 61)
([-0.0014, 0.4921, -1.3282, 0.0001, -0.3146, -0.0071], 61)
([-0.0007, 0.4972, -1.3282, 0.0001, -0.3146, -0.0071], 61)
