[0.0173, 0.0101, -0.001, 0.0001, -0.0047, 0.0031], 110
[0.0419, 0.0211, -0.002, 0.0001, -0.017, -0.0122], 60
[0.0419, 0.0362, -0.0051, 0.0001, -0.0369, -0.048], 60
[0.0751, 0.0362, -0.0066, 0.0001, -0.063, -0.0889], 60
[0.1112, 0.0532, -0.0066, 0.0001, -0.0814, -0.1196], 60
[0.1488, 0.0706, -0.0097, 0.0001, -0.1044, -0.1554], 60
[0.1488, 0.0885, -0.0117, -0.0014, -0.1228, -0.1963], 60
[0.1871, 0.0885, -0.0143, -0.0014, -0.1382, -0.2321], 60
[0.2253, 0.1064, -0.0143, -0.0014, -0.1581, -0.2577], 60
[0.2629, 0.1247, -0.0163, -0.0014, -0.178, -0.2832], 60
[0.2629, 0.1426, -0.0194, -0.003, -0.1934, -0.3344], 60
[0.3012, 0.1426, -0.0215, -0.0045, -0.2118, -0.365], 60
[0.3394, 0.161, -0.0215, -0.0076, -0.2271, -0.4008], 60
[0.3777, 0.1798, -0.024, -0.0106, -0.2394, -0.4264], 60
[0.3777, 0.1977, -0.0266, -0.0122, -0.2532, -0.4622], 60
[0.4153, 0.1977, -0.0291, -0.0168, -0.2777, -0.5082], 60
[0.4535, 0.216, -0.0291, -0.0198, -0.2977, -0.5389], 60
[0.4911, 0.2344, -0.0312, -0.0198, -0.313, -0.5798], 60
[0.4911, 0.2527, -0.0342, -0.0198, -0.3299, -0.6054], 60
[0.5301, 0.2706, -0.0368, -0.0245, -0.359, -0.6565], 61
[0.5684, 0.2706, -0.0393, -0.0275, -0.3759, -0.7025], 60
[0.6059, 0.2885, -0.0393, -0.0291, -0.3882, -0.723], 60
[0.6449, 0.3068, -0.0414, -0.0291, -0.4035, -0.7281], 60
[0.6449, 0.3247, -0.0439, -0.0306, -0.425, -0.7997], 60
[0.6832, 0.3247, -0.0465, -0.0321, -0.4434, -0.8252], 60
[0.7222, 0.3431, -0.0465, -0.0337, -0.4603, -0.861], 60
[0.7612, 0.3614, -0.0485, -0.0337, -0.4756, -0.8968], 60
[0.7612, 0.3797, -0.0511, -0.0352, -0.491, -0.9326], 60
[0.7988, 0.3797, -0.0536, -0.0352, -0.5124, -0.9735], 60
[0.837, 0.3976, -0.0536, -0.0367, -0.5262, -1.0042], 60
[0.876, 0.416, -0.0582, -0.0413, -0.5585, -1.0656], 106
[0.9143, 0.4339, -0.0582, -0.0429, -0.5723, -1.1014], 60
[0.9526, 0.4517, -0.0608, -0.0459, -0.5937, -1.132], 60
[0.9526, 0.4696, -0.0633, -0.0459, -0.6091, -1.1678], 60
[0.9909, 0.4696, -0.0654, -0.0475, -0.6229, -1.2036], 60
[1.0291, 0.4875, -0.0654, -0.049, -0.6444, -1.2343], 60
[1.0681, 0.5054, -0.0679, -0.049, -0.652, -1.2701], 60
[1.0681, 0.5238, -0.0705, -0.049, -0.672, -1.3059], 60
[1.1064, 0.5238, -0.0725, -0.0505, -0.6889, -1.3417], 60
[1.144, 0.5421, -0.0725, -0.0505, -0.7088, -1.3826], 60
[1.1822, 0.5604, -0.0751, -0.0536, -0.7318, -1.4235], 60
[1.2126, 0.576, -0.0771, -0.0551, -0.7441, -1.4491], 60
[1.2126, 0.5875, -0.0782, -0.0551, -0.7563, -1.4644], 60
[1.2321, 0.5875, -0.0787, -0.0551, -0.7563, -1.4695], 60
[1.2422, 0.5921, -0.0787, -0.0551, -0.7563, -1.4695], 60
[1.2379, 0.5893, -0.0756, -0.0674, -0.7655, -1.4593], 361
