[0.0, 0.0, 0.0005, 0.0001, -0.0001, 0.0082], 937
[0.0, 0.0, 0.0005, 0.0001, -0.0001, -0.0071], 63
[0.0, 0.0032, -0.0169, 0.0001, -0.0001, -0.0071], 415
[0.0, 0.0202, -0.0404, 0.0001, -0.0001, -0.0071], 129
[0.0, 0.0202, -0.0623, 0.0001, -0.0001, -0.0071], 64
[0.0, 0.0303, -0.0623, 0.0001, -0.0001, -0.0071], 62
[0.0, 0.0303, -0.0863, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.0303, -0.1114, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.0619, -0.1379, 0.0001, -0.0001, -0.0071], 66
[0.0, 0.0619, -0.167, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.0839, -0.2166, 0.0001, -0.0001, -0.0071], 121
[0.0, 0.0945, -0.2166, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.1069, -0.2472, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.1069, -0.2774, 0.0001, -0.0001, -0.0071], 60
[0.0, 0.1179, -0.306, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.1289, -0.3346, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.1403, -0.3632, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.1509, -0.3862, 0.0001, -0.0001, -0.0071], 123
[0.0, 0.1619, -0.4153, 0.0001, -0.0001, -0.0071], 60
[0.0, 0.1729, -0.4434, 0.0001, -0.0001, -0.0071], 121
[0.0, 0.1729, -0.4695, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.1935, -0.496, 0.0001, -0.0016, -0.0071], 64
[0.0, 0.205, -0.496, 0.0001, -0.0001, -0.0071], 60
[0.0, 0.205, -0.5251, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.216, -0.5527, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.227, -0.5808, 0.0001, -0.0001, -0.0071], 62
[0.0, 0.238, -0.6084, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.249, -0.6084, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.2596, -0.6339, 0.0001, -0.0001, -0.0071], 62
[0.0, 0.2596, -0.6615, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.2706, -0.6615, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.2706, -0.6891, 0.0001, -0.0001, -0.0071], 63
[0.0, 0.2811, -0.7162, 0.0001, -0.0001, -0.0071], 60
[0.0, 0.2921, -0.7433, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.2921, -0.7693, 0.0001, -0.0001, -0.0071], 62
[0.0, 0.3027, -0.7693, 0.0001, -0.0016, -0.0071], 60
[0.0, 0.3027, -0.7959, 0.0001, -0.0001, -0.0071], 60
[0.0, 0.3132, -0.7959, 0.0001, -0.0016, -0.0071], 61
[0.0, 0.3353, -0.8505, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.3463, -0.8786, 0.0001, -0.0001, -0.0071], 60
[0.0, 0.3577, -0.9062, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.3683, -0.9348, 0.0001, -0.0001, -0.0071], 122
[0.0, 0.3793, -0.9619, 0.0001, -0.0016, -0.0071], 61
[0.0, 0.3903, -0.989, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.4013, -0.989, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.4013, -1.0155, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.4118, -1.0426, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.4229, -1.0687, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.4339, -1.0967, 0.0001, -0.0001, -0.0071], 121
[0.0, 0.4449, -1.0967, 0.0001, -0.0001, -0.0071], 121
[0.0, 0.4655, -1.1243, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.4655, -1.1759, 0.0001, -0.0001, -0.0071], 60
[0.0, 0.4765, -1.2025, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.4861, -1.2265, 0.0001, -0.0001, -0.0071], 61
[0.0, 0.4926, -1.2398, 0.0001, -0.0001, -0.0071], 121
[0.0, 0.4972, -1.25, 0.0001, -0.0001, -0.0071], 429
[0.0043, 0.4926, -1.2382, 0.0001, -0.0001, -0.0071], 242
[0.0065, 0.4857, -1.2183, 0.0001, -0.0001, -0.0071], 129
[0.0123, 0.4779, -1.1974, 0.0001, -0.0016, -0.0071], 61
[0.0209, 0.4701, -1.1724, 0.0001, -0.0016, -0.0071], 61
[0.0318, 0.4618, -1.1453, 0.0001, -0.0001, -0.0071], 61
[0.0433, 0.4527, -1.1453, 0.0001, -0.0016, -0.0071], 61
[0.0433, 0.4527, -1.1177, 0.0001, -0.0016, -0.0071], 61
[0.0549, 0.443, -1.0906, 0.0001, -0.0016, -0.0071], 61
[0.0672, 0.4343, -1.0646, 0.0001, -0.0001, -0.0071], 61
[0.078, 0.4343, -1.0646, 0.0001, -0.0001, -0.0071], 123
[0.1018, 0.4251, -1.0646, 0.0001, -0.0001, -0.0071], 121
[0.1018, 0.4169, -0.989, 0.0001, -0.0001, -0.0071], 121
[0.1257, 0.3903, -0.9328, 0.0001, -0.0001, -0.0071], 64
[0.1372, 0.3811, -0.9042, 0.0001, -0.0001, -0.0071], 122
[0.1509, 0.3719, -0.874, 0.0001, 0.0014, -0.0071], 61
[0.1625, 0.3628, -0.8439, 0.0001, 0.0014, -0.0071], 64
[0.1741, 0.3545, -0.8439, 0.0001, 0.0014, -0.0071], 61
[0.1856, 0.3458, -0.7948, 0.0001, 0.0014, -0.0071], 61
[0.1993, 0.3357, -0.7948, 0.0001, -0.0001, -0.0071], 61
[0.1993, 0.3357, -0.7668, 0.0001, -0.0001, -0.0071], 61
[0.2102, 0.327, -0.7376, 0.0001, -0.0001, -0.0071], 61
[0.2232, 0.3178, -0.7111, 0.0001, -0.0001, -0.0071], 61
[0.2354, 0.3096, -0.7111, 0.0001, -0.0001, -0.002], 60
[0.2354, 0.3096, -0.6835, 0.0001, -0.0001, -0.0071], 61
[0.247, 0.3004, -0.6569, 0.0001, -0.0001, -0.0071], 60
[0.26, 0.2912, -0.6314, 0.0001, -0.0001, -0.0071], 60
[0.2715, 0.2825, -0.6314, 0.0001, -0.0001, -0.0071], 61
[0.2838, 0.2825, -0.6028, 0.0001, -0.0001, -0.0071], 62
